epoch,loss,lr,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
148,1.2166567753268964e-09,1e-05,1.7738559108693153e-05,0.403310626745224,1.2166567753268964e-09,4.7100918720843765e-09,2.7738313292502426e-05,0.38207268714904785,4.7100918720843765e-09
149,1.4439375251029674e-09,1e-05,1.8495753465685993e-05,0.3840774595737457,1.4439375251029674e-09,4.682395360333658e-09,2.77207564067794e-05,0.40271997451782227,4.682395360333658e-09
150,1.2032498331038255e-09,1e-05,1.7676975403446704e-05,0.40769317746162415,1.2032498331038255e-09,4.6951966758967956e-09,2.7682051950250752e-05,0.3797757625579834,4.6951966758967956e-09
151,1.4352911081871866e-09,1e-05,1.8455424651619978e-05,0.38725125789642334,1.4352911081871866e-09,4.66568295109937e-09,2.7633353965939023e-05,0.39608874917030334,4.66568295109937e-09
152,1.1932436150274839e-09,1e-05,1.7639224097365513e-05,0.4154105484485626,1.1932436150274839e-09,4.680851706240219e-09,2.7628277166513726e-05,0.37789031863212585,4.680851706240219e-09
153,1.4224537103757484e-09,1e-05,1.8399205146124586e-05,0.3901911675930023,1.4224537103757484e-09,4.64948213263483e-09,2.7543539545149542e-05,0.38701167702674866,4.64948213263483e-09
154,1.1881325923113195e-09,1e-05,1.7637548808124848e-05,0.426226943731308,1.1881325923113195e-09,4.6661532415726015e-09,2.7574305931921117e-05,0.3757001459598541,4.6661532415726015e-09
155,1.4044103657795404e-09,1e-05,1.832110865507275e-05,0.3975197374820709,1.4044103657795404e-09,4.634777894807485e-09,2.747573671513237e-05,0.3793094754219055,4.634777894807485e-09
156,1.1878337202730904e-09,1e-05,1.7643667888478376e-05,0.43398573994636536,1.1878337202730904e-09,4.650583917964468e-09,2.7518526621861383e-05,0.37503716349601746,4.650583917964468e-09
157,1.389492743086862e-09,1e-05,1.8256250768899918e-05,0.39865347743034363,1.389492743086862e-09,4.6206030113182806e-09,2.742363722063601e-05,0.3757292628288269,4.6206030113182806e-09
158,1.1855961767892609e-09,1e-05,1.76167995959986e-05,0.4332760274410248,1.1855961767892609e-09,4.635601236202547e-09,2.7465679522720166e-05,0.3744029700756073,4.635601236202547e-09
159,1.3826102485126057e-09,1e-05,1.8215036106994376e-05,0.3973459005355835,1.3826102485126057e-09,4.606233172665952e-09,2.737194336077664e-05,0.37538018822669983,4.606233172665952e-09
160,1.1811731592814567e-09,1e-05,1.7581614883965813e-05,0.43193405866622925,1.1811731592814567e-09,4.6207868642511585e-09,2.741364369285293e-05,0.37387505173683167,4.6207868642511585e-09
161,1.3754620775685567e-09,1e-05,1.817393240344245e-05,0.3957478404045105,1.3754620775685567e-09,4.5918526758725875e-09,2.7321333618601784e-05,0.3747316300868988,4.5918526758725875e-09
162,1.1770026064894523e-09,1e-05,1.754908043949399e-05,0.4300951659679413,1.1770026064894523e-09,4.606346859503674e-09,2.7362266337149777e-05,0.3740437924861908,4.606346859503674e-09
163,1.3688307154424706e-09,1e-05,1.8135271602659486e-05,0.39412882924079895,1.3688307154424706e-09,4.5777039936467645e-09,2.7271646104054525e-05,0.37401342391967773,4.5777039936467645e-09
164,1.1726501991660143e-09,1e-05,1.7516691514174454e-05,0.42776280641555786,1.1726501991660143e-09,4.5919237301461635e-09,2.731243148446083e-05,0.3732606768608093,4.5919237301461635e-09
165,1.3621976879818476e-09,1e-05,1.809858986234758e-05,0.3923564553260803,1.3621976879818476e-09,4.563645461530541e-09,2.7222858989262022e-05,0.373302698135376,4.563645461530541e-09
166,1.168549257357654e-09,1e-05,1.7486676370026544e-05,0.42537519335746765,1.168549257357654e-09,4.577901613345148e-09,2.7262951334705576e-05,0.37320369482040405,4.577901613345148e-09
167,1.3559647848992995e-09,1e-05,1.8063246898236685e-05,0.39052560925483704,1.3559647848992995e-09,4.550007481896046e-09,2.717413917707745e-05,0.3731795847415924,4.550007481896046e-09
168,1.1645495678891393e-09,1e-05,1.745856752677355e-05,0.42755556106567383,1.1645495678891393e-09,4.564031819143111e-09,2.7213949579163454e-05,0.3733631670475006,4.564031819143111e-09
169,1.3493687278653965e-09,1e-05,1.8028671547654085e-05,0.3888014256954193,1.3493687278653965e-09,4.5363894862759935e-09,2.7126217901241034e-05,0.372911274433136,4.5363894862759935e-09
170,1.1608696226517168e-09,1e-05,1.7433880202588625e-05,0.4306238889694214,1.1608696226517168e-09,4.550317012075311e-09,2.7165671781403944e-05,0.3732554316520691,4.550317012075311e-09
171,1.3439033219597718e-09,1e-05,1.799675010261126e-05,0.3871786594390869,1.3439033219597718e-09,4.522855423516603e-09,2.7079078790848143e-05,0.37231016159057617,4.522855423516603e-09
172,1.1568743740753007e-09,1e-05,1.7407426639692858e-05,0.4333391785621643,1.1568743740753007e-09,4.536742537197824e-09,2.7118139769299887e-05,0.3729102909564972,4.536742537197824e-09
